id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords
42612,Medium Cool,6.82,64,Released,1969-08-27,0,111,False,/plMHzh9Mas5cfZZkmHGPQEaoN1I.jpg,800000,,tt0064652,en,Medium Cool,"John Cassellis is the toughest TV news reporter around. After extensively reporting about violence and racial tensions in poor communities, he discovers that his network is helping the FBI by granting them access to his footage to find suspects.",5.795,/uiRU2wJQh5x7q0HU3oBN0VbRMnt.jpg,Beyond the age of innocence... into the age of awareness.,Drama,"H & J, Paramount",United States of America,English,"chicago, illinois, vietnam war, police brutality, presidential election, journalism, political activism, national guard, historical event, political protest, cinéma vérité, mother son relationship, democratic party"
410331,Vada Chennai,7.829,76,Released,2018-10-17,0,166,False,/wSdXGpSmQBoPXtYRZsafUSGKC8N.jpg,0,,tt5959980,ta,வடசென்னை,A young carrom player in North Chennai becomes a reluctant participant in a war between two feuding gangsters.,5.794,/tl3WcNY41um1OOsjr3z6eqK31yN.jpg,,"Action, Crime, Drama","Wunderbar Films, Grassroot Film Company, Lyca Productions",India,Tamil,"gangster, criminal underworld, north chennai"
7088,Christmas in Boston,5.792,61,Released,2005-12-14,0,136,False,/bPpHu2NmgmqeZDaNk2xFJehL0CB.jpg,0,,tt0497025,en,Christmas in Boston,Gina and Seth have been pen pals for 13 years and now will have the chance to meet. Both used their best friends pictures to send to each other and now will let their friends meet. True love is found in the end for all.,5.794,/nbXA4VmieyBUio1YWZFaiMonGY5.jpg,,"TV Movie, Comedy, Drama, Romance","MarVista Entertainment, Penpals Productions, Curmudgeon Films",United States of America,English,"pen pals, christmas"
250535,Get Santa,6.079,108,Released,2014-12-05,0,102,False,/cmYYmgivbgBLptyq2KeMKfPTj06.jpg,0,,tt1935940,en,Get Santa,"A father and son must team up to save Christmas when they discover Santa Claus sleeping in their garage, having crashed his sleigh and found himself on the run from the police.",5.794,/gW4FX4DFRnKlGINzB4UdZJnSdgE.jpg,They have one chance to save Christmas...,"Comedy, Family","Film i Väst, Scott Free Productions, Chimney Poland","United Kingdom, United States of America",English,"prison, santa claus, saving christmas, reindeer, christmas"
20390,No Entry,5.963,54,Released,2005-08-26,14000000,164,False,/fIyvpyKBqO7uk3BkFEQTfdsbcS3.jpg,3500000,,tt0451833,hi,No Entry,"Tired of his wife's unnecessary suspicions, Kishen is drawn to have an affair with the call girl Bobby, arranged by his friend Prem. Further problem arises when Kishen's co-worker, Sunny's wife catches Kishen red-handed with Bobby, who is introduced as his wife.",5.793,/h1ErmexOhpRsVYPil9PQOJVRu2j.jpg,,"Comedy, Romance","BSK Network and Entertainment, Sahara One Motion Pictures, SK Films Enterprises",India,Hindi,
513432,Only You,6.784,111,Released,2019-07-12,0,119,False,/8yXkdOSvfUE1Cz1Twdnxr7IVMKZ.jpg,0,,tt7531138,en,Only You,A madly-in-love young couple's relationship begins to suffer when they struggle to conceive a child.,5.792,/fFZUakJrWl5TZmDLKVBtDg9OxmU.jpg,,"Drama, Romance","The Bureau, Synchronicity Films, Film i Väst",United Kingdom,"English, Spanish","new year's eve, age difference, glasgow, scotland, pregnancy, urban life, reunion, grief, infertility, falling in love, break-up, park, family, anger, slow motion, club scene, boyfriend girlfriend relationship, trying to get pregnant, woman director, modern life, intimacy, spanish music, raw, medical clinic, flatmates, honest, love story, spontaneity, realistic, arguing couple, bittersweet, shared taxi, taxi ride, pregnancy test, elvis costello"
39371,L'allenatore nel pallone,6.52,342,Released,1984-10-26,0,98,False,/dKZSzoNufvLVgClNunVqfhgJem7.jpg,0,,tt0086874,it,L'allenatore nel pallone,"Trainer Oronzo Canà is called to manage Longobarda, the team of a small town of Northern Italy, when it's promoted to the First Division. His only task is not to go back to the Second Division, but even the team's owner plays against Longobarda since the First Division is too expensive, and the young Brazilian player bought for the team is affected by deep 'saudade'. Written by Alessio F. Bragadini",5.792,/j319RVjxJ0bZS4LDJGF8da7HHTG.jpg,,Comedy,"Dania Film, Filmes International, National Cinematografica",Italy,Italian,"sports, football (soccer), football (soccer) player"
308640,Songs My Brothers Taught Me,7.033,90,Released,2015-09-09,0,98,False,/cSVIQcChsIqaP7frfaiXTTH3vOM.jpg,0,http://songsthemovie.com/,tt3566788,en,Songs My Brothers Taught Me,"This complex portrait of modern-day life on the Pine Ridge Indian Reservation explores the bond between a brother and his younger sister, who find themselves on separate paths to rediscovering the meaning of home.",5.789,/2DiiYoVGtNkvvM8mc5UMIalH7OC.jpg,,Drama,"Highwayman Films, HEART-headed Productions, Film Independent, Forest Whitaker's Significant Productions, Nifty Productions, Standalone Productions",United States of America,English,"native american, woman director, end of high school, liquor dealer, stay or go?"
364137,All Three of Us,7.529,462,Released,2015-11-04,0,102,False,/dTTIfCmYGFgy3270lXH4scmUjm7.jpg,0,,tt4057632,fr,Nous trois ou rien,"An Iranian family survives the shah and the ayatollah and moves to France. This story follows the family through it all. Despite the politics, revolution, prison, beatings, assassinations and suicides this is a comedy.",5.786,/aPYtRdJwt85OgZIUBZ5tHgmfyCO.jpg,,"Drama, Comedy","Adama Pictures, M6, Gaumont, Ali'n Productions",France,"German, Arabic, French",iran
11135,The Rescuers Down Under,6.616,1151,Released,1990-11-16,47431461,77,False,/hYXC1auWlCqTzY0KHt5a29sw8pJ.jpg,37931000,,tt0100477,en,The Rescuers Down Under,"A lawless poacher wants to capture a majestic and rare golden eagle, so he kidnaps the boy who knows where to find the bird. Not to worry -- the Rescue Aid Society's top agents, heroic mice Miss Bianca and Bernard, fly to Australia to save the day. Accompanying the fearless duo are bumbling albatross Wilbur and local field operative Jake the Kangaroo Rat.",5.786,/5koTDBmMAkJOgAe4PL4163UKjvG.jpg,Hang On For The Most Thrilling Ride Of Your Life!,"Animation, Adventure, Family, Fantasy","Walt Disney Pictures, Silver Screen Partners IV, Walt Disney Feature Animation",United States of America,English,"australia, diamond, kidnapping, mouse, alligator, baby-snatching, eagle, sequel, poacher, nest, waterfall, australian outback"
493066,Low Tide,6.232,69,Released,2019-10-04,0,86,False,/58dvnmliwb8tZ1pZm0LLAvufTTY.jpg,0,https://a24films.com/films/low-tide,tt7434324,en,Low Tide,"In the long days of summer in a beach town on the New Jersey shore, high schooler Alan and his friends Red and Smitty break into vacation homes to steal valuables, funding dates at the boardwalk and lunches at the burger stand. When Alan and his younger brother Peter find a bag of gold coins, they try to hide them from the others — but Red, suspicious and violently unpredictable, seems willing to do anything to get the money.",5.785,/iEZrBPoWu4QYgOh594uCxDCEQDx.jpg,Treasure never stays buried for long.,Thriller,"Automatik Entertainment, Boy & Star, Head Gear Films, Metrol Technology, Neighborhood Watch",United States of America,English,"new jersey, boat, fireworks, stolen money, coming of age, murder, gold theft, 1980s, jersey shore, breaking and entering, buried loot, 4th of july, teenager"
40912,2001 Maniacs: Field of Screams,3.9,69,Released,2010-07-20,0,86,False,/wtCH8dPzp6r5e5pRNdzHc5bNmOB.jpg,500000,,tt0858411,en,2001 Maniacs: Field of Screams,"When this year's round of unsuspecting Northerners fail to show up for their annual Guts N' Glory Jamboree, the residents of Pleasant Valley take their cannibalistic carnival on the road and head to Iowa where they encounter spoiled heiresses Rome &amp; Tina Sheraton and the cast and crew of their ""Road Rascals"" reality show. Performing ""The Bloodiest Show on Earth"", our Southern Maniacs prove more than ratings killers in what John Landis has called ""one of the rare sequels that surpasses the original"".",5.784,/p6mCYm4YtYXAam9dAwrwjRwklNB.jpg,"If They Kill You, They Will Come!","Comedy, Horror",,United States of America,English,"gore, maniac"
236325,Stay Away from Me,5.855,207,Released,2013-11-14,0,100,False,/x5t6svUlidYDHEeiqbkEwOabXUt.jpg,0,,tt3245074,it,Stai lontana da me,"Jacopo has a serious problem. He may be a brilliant marriage guidance counsellor, but he can never manage to have a steady relationship for more than two weeks. And for good reason: since he was very young, Jacopo has been cursed and brought bad luck to every woman who has fallen in love with him. Really bad luck. Because of this, he has vowed to stay away from women, for their own good. But the moment he lays eyes on Sara at a friend’s birthday party, he is smitten.  Despite his resistance, the two fall head over heels leading to back-to-back, laugh-out-loud moments of disaster! Sara will quickly learn the consequences of her choice as the limits of her love are put to the test.",5.783,/kBcVaSYCVO3oMoDuKs4KMjJlNtT.jpg,A fun and unpredictable comedy about impossible love,"Comedy, Romance",Cattleya,Italy,Italian,
257593,The Move of the Penguin,5.596,161,Released,2014-03-06,999593,96,False,/62fG9Tx7lPF1msIX68l8hQrPZPn.jpg,0,,tt2889050,it,La mossa del pinguino,"Two temp workers, a pensioner and an old bully discover the sport of curling by chance and, convinced of their potential, plan to compete at the 2006 Winter Olympics in Turin.",5.783,/64hdogfl9p7MwPRvy0HqMXXNmHJ.jpg,An unlikely handful of heroes,Comedy,"DAP Italy, De Angelis Group",Italy,Italian,
56518,The Flowers of St. Francis,7.169,74,Released,1950-12-15,0,87,False,/fWTGjRzX78oZNGYauR2RfOXbUX3.jpg,0,,tt0042477,it,"Francesco, giullare di Dio","In a series of simple and joyous vignettes, director Roberto Rossellini and co-writer Federico Fellini lovingly convey the universal teachings of the People’s Saint: humility, compassion, faith, and sacrifice. Gorgeously photographed to evoke the medieval paintings of Saint Francis’s time, and cast with monks from the Nocera Inferiore Monastery, The Flowers of St. Francis is a timeless and moving portrait of the search for spiritual enlightenment.",5.783,/4db6zjmJK4D5gEzQ0V5JTkRo0X5.jpg,A Movie for Today... And All Time,"Drama, Comedy, History","Rizzoli Film, Cineriz",Italy,"Italian, Latin","neo realism, italian neo realism"
47692,Felicia's Journey,6.253,93,Released,1999-10-08,0,116,False,/izCivm3WqtlvWqyN1Sv1gZecVLg.jpg,0,,tt0165773,en,Felicia's Journey,"Seventeen and pregnant, Felicia travels to England in search of her lover and is found instead by Joseph Ambrose Hilditch, a helpful catering manager whose kindness masks unsettling secret.",5.782,/itqEwiINuYvaqvFKw5YWitnqAUc.jpg,Monster’s Aren’t Born.,Drama,"Marquis Films Ltd, Alliance Atlantis, Icon Entertainment International","Canada, United Kingdom","English, French, Irish","series of murders, birmingham"
9719,Pumpkin,5.889,95,Released,2002-06-28,0,113,False,/1QQZbcIZU9tF3fOZRV8fr1Wb3De.jpg,0,,tt0265591,en,Pumpkin,"Carolyn's sorority sisters set their sights on the Sorority of the Year award and coaching challenged athletes is their ticket to the trophy. But when the queen of formals finds herself mentoring Pumpkin, a disabled athlete, their two worlds collide.",5.782,/25qW6cO2zqYBpqTw8BBIhBIUpl4.jpg,a comedy for the romantically challenged,"Comedy, Drama, Romance",,United States of America,English,"disabled, sorority girl, filipino american, poetry workshop, community college, stepford wife, s.a.t., intellectual disability, physical disability"
452188,Daddy Cool,6.0,196,Released,2017-11-01,0,97,False,/xvv2qWrhBKGFGCHE6hNiV5b7tJC.jpg,0,,tt6194520,fr,Daddy Cool,"Adrien, 40 years old and totally immature, is dumped by Maude, 35 years old, eager to finally found a family. In an attempt to regain the love of his life, Adrien decides to move into the future ex-married apartment: a nursery home - The beginning, an improbable educational experience.",5.782,/efsFcS40QwY2v0zDOGUKULsqWWy.jpg,,Comedy,Les improductibles,France,French,
418604,Al posto tuo,5.64,161,Released,2016-09-29,0,81,False,/1jzDX8jH9jv1U31nAu3A1sTKtf5.jpg,0,,tt4947710,it,Al posto tuo,"Two very different men have something in common: the work. When their companies are bought by a bigger one, who will take the only place of boss of the new company?",5.781,/7syFIdiS89bk1RwS0yq0cvt6S31.jpg,,Comedy,"Rodeo Drive, RAI Cinema",Italy,Italian,
37309,Canyon Passage,6.75,54,Released,1946-07-17,0,92,False,/vBvnDzuMdiPZcvUWSqaBGWYOoda.jpg,0,,tt0038395,en,Canyon Passage,"In 1850s Oregon, a businessman is torn between his love of two very different women and his loyalty to a compulsive gambler friend who goes over the line.",5.781,/iy925DFFwjDAk4Lz4r5FrnCWYTZ.jpg,Every Exciting Character!,Western,Universal Pictures,United States of America,English,"oregon, usa"
83202,Roller Coaster Rabbit,6.587,63,Released,1990-06-15,0,7,False,/1HsOjEIBRvEG75VmMwocqQM4TBn.jpg,0,,tt0100510,en,Roller Coaster Rabbit,Roger Rabbit struggles to keep wandering Baby Herman safe in an amusement park where the usual havoc ensues.,5.781,/v9mNkB3htZEod4OZd3bXJd5VK7J.jpg,,"Family, Comedy, Animation","Amblin Entertainment, Touchstone Pictures",United States of America,"German, English","cartoon, roller coaster / rollercoaster, cartoon rabbit"
222297,On the Way to School,6.768,95,Released,2013-09-25,7424,77,False,/2uan6LNehm9hIRdregNEJxOa7ga.jpg,0,https://www.windsfilms.com/en/films/on-the-way-to-school/,tt3013258,fr,Sur le chemin de l'école,"These children live in the four corners of the earth, but share the same thirst for learning. They understand that only education will allow them a better future and that is why, every day, they must set out on the long and perilous journey that will lead them to knowledge. Jackson and his younger sister from Kenya walk 15 kilometres each way through a savannah populated by wild animals; Carlito rides more than 18 kilometres twice a day with his younger sister, across the plains of Argentina; Zahira lives in the Moroccan Atlas Mountains who has an exhausting 22 kilometres walk along punishing mountain paths before she reaches her boarding school; Samuel from India sits in a clumsy DIY wheelchair and the 4 kilometres journey is an ordeal each day, as his two younger brothers have to push him all the way to school…",5.781,/a5P4AG2jelryQAtRUsGQplx0AGm.jpg,,Documentary,"Ymagis, Winds, Hérodiade",France,French,"education, school, social documentary, public education, social & cultural documentary, documentary, students, student documentary"
529358,Alien Code,5.509,55,Released,2017-04-23,0,97,False,/9a2INYQsJYNYaMPEDmtcSNkrE22.jpg,0,http://themenmovie.com,tt5453522,en,Alien Code,"After deciphering a message found in a satellite, genius cryptographer Alex Jacobs finds himself being stalked by government agents and otherworldly beings.",5.78,/5wimw8IIOnFjx8JXxqCOpn3hrOe.jpg,The end of mankind.,Science Fiction,"The Men Productions, IQI Media",United States of America,English,"satellite, stalker, message, otherworldly beings, decipher, cryptographer"
64835,Corpo Celeste,6.808,65,Released,2011-05-20,0,99,False,/jeyARHiVTAMLKfIx8BwEt7hhbqS.jpg,0,,tt1886502,it,Corpo celeste,"After growing up in Switzerland, 13-year-old Marta returns to a city in southern Italy with her mother and older sister. Independent and inquisitive, she joins a catechism class at a local church. However, the games and religious pop songs she encounters there do not nearly satisfy her interest in faith. Struggling to find her place, Marta pushes the boundaries of the class, the priest, and the church.",5.78,/mBQLpgzhiOOBxwZHuSw21b0s2lg.jpg,,Drama,"Tempesta, JBA Production, Amka Films","France, Italy, Switzerland",Italian,"faith, religion, teenage girl, church, woman director"
